Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
130431457,000000A7,false,Rx,0,8,EB,AC,3F,00,FA,03,00,00,
130431470,000000A8,false,Rx,0,8,2D,DC,BF,3F,00,00,00,00,
130431484,00000101,false,Rx,0,8,D1,77,7F,00,A2,00,00,00,
130431497,00000106,false,Rx,0,8,45,87,64,00,02,04,E5,00,
130431510,00000120,false,Rx,0,8,28,06,00,01,00,00,FF,01,
130431523,0000011E,false,Rx,0,8,AC,07,00,00,00,00,E0,FF,
130431536,00000121,false,Rx,0,8,36,06,00,00,10,66,7E,90,
130442148,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130442172,000000A7,false,Rx,0,8,1B,AD,3F,00,FA,03,00,00,
130442186,000000A8,false,Rx,0,8,3E,DD,BF,3F,00,00,00,00,
130442199,000000FD,false,Rx,0,8,9F,D7,1F,80,00,00,00,00,
130442213,00000104,false,Rx,0,8,1C,37,A6,00,E6,00,00,31,
130442225,00000116,false,Rx,0,8,CB,07,01,04,00,00,00,AF,
130442239,000000AD,false,Rx,0,8,34,EB,BF,FF,00,04,00,00,
130442252,0000009F,false,Rx,0,8,90,3F,17,00,01,00,00,40,
130452385,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130452416,000000A7,false,Rx,0,8,90,AE,3F,00,FA,03,00,00,
130452430,000000A8,false,Rx,0,8,8C,DE,BF,3F,00,00,00,00,
130452443,00000101,false,Rx,0,8,93,78,7F,00,A2,00,00,00,
130452456,00000106,false,Rx,0,8,07,88,64,00,02,04,E5,00,
130452469,00000120,false,Rx,0,8,2A,07,00,01,00,00,FF,01,
130452482,0000011E,false,Rx,0,8,EE,08,00,00,00,00,E0,FF,
130452495,00000121,false,Rx,0,8,65,07,00,00,10,66,7E,90,
130462785,000000A7,false,Rx,0,8,4E,AF,3F,00,FA,03,00,00,
130462818,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130462834,000000A8,false,Rx,0,8,03,DF,BF,3F,00,00,00,00,
130462847,000000FD,false,Rx,0,8,58,D8,1F,80,00,00,00,00,
130462860,00000104,false,Rx,0,8,5E,38,A6,00,E6,00,00,31,
130462873,00000116,false,Rx,0,8,89,08,01,04,00,00,00,AF,
130462886,00000392,false,Rx,0,8,99,21,00,00,00,00,00,04,
130462899,000003E5,false,Rx,0,8,F2,13,00,00,00,00,00,00,
130472383,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130472408,000000A7,false,Rx,0,8,87,A0,3F,00,FA,03,00,00,
130472422,000000A8,false,Rx,0,8,6B,D0,BF,3F,00,00,00,00,
130472435,00000101,false,Rx,0,8,F7,79,7F,00,A2,00,00,00,
130472448,00000106,false,Rx,0,8,63,89,64,00,02,04,E5,00,
130472461,0000011E,false,Rx,0,8,8A,09,00,00,00,00,E0,FF,
130472474,0000011B,false,Rx,0,8,00,00,00,00,00,00,00,00,
130472487,000001AB,false,Rx,0,8,3F,80,84,22,1C,00,04,00,
130482058,000000A7,false,Rx,0,8,0F,A1,3F,00,FA,03,00,00,
