Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2362834,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
2372730,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
2382825,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
2392789,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
2402833,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
2412670,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
2422823,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
2432661,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
2442795,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
2452671,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
2462785,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
2472668,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
2482780,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
2483074,17F0000F,true,Rx,1,8,00,0F,00,00,00,00,00,00,
2492752,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
2502785,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
2512625,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
2522776,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
2532615,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
2542750,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
2552624,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
2562742,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
2572613,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
2582734,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
2592693,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
2602737,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
2612578,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
2622730,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
2632565,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
2642701,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
2652576,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
2662691,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
2672567,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
2682687,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
2692646,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
2702694,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
2712531,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
2722684,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
2732521,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
2742660,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
2753212,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
2767765,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
2773578,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
2782668,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
2792599,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
2802645,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
2812483,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
2822636,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
2832474,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
2842608,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
2852482,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
2862600,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
2872479,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
2882599,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
2892558,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
2902632,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
2912457,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
2922588,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
2932428,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
2942562,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
2952434,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
2962552,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
2972426,00000118,false,Rx,1,4,00,4A,00,12,00,00,00,00,
2982542,00000118,false,Rx,1,4,00,4B,00,12,00,00,00,00,
2982838,17F0000F,true,Rx,1,8,00,0F,00,00,00,00,00,00,
2992516,00000118,false,Rx,1,4,00,4C,00,12,00,00,00,00,
3002550,00000118,false,Rx,1,4,00,4D,00,12,00,00,00,00,
3012390,00000118,false,Rx,1,4,00,4E,00,12,00,00,00,00,
3022542,00000118,false,Rx,1,4,00,4F,00,12,00,00,00,00,
3032381,00000118,false,Rx,1,4,00,40,00,12,00,00,00,00,
3042517,00000118,false,Rx,1,4,00,41,00,12,00,00,00,00,
3052389,00000118,false,Rx,1,4,00,42,00,12,00,00,00,00,
3062507,00000118,false,Rx,1,4,00,43,00,12,00,00,00,00,
3072377,00000118,false,Rx,1,4,00,44,00,12,00,00,00,00,
3082495,00000118,false,Rx,1,4,00,45,00,12,00,00,00,00,
3092461,00000118,false,Rx,1,4,00,46,00,12,00,00,00,00,
3102503,00000118,false,Rx,1,4,00,47,00,12,00,00,00,00,
3112340,00000118,false,Rx,1,4,00,48,00,12,00,00,00,00,
3122496,00000118,false,Rx,1,4,00,49,00,12,00,00,00,00,
