Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
46567637,0000012E,false,Rx,0,8,D1,EB,7F,00,FE,00,C0,FF,
46567650,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
46573078,00000395,false,Rx,0,8,18,09,24,06,B3,43,50,1C,
46573100,00000108,false,Rx,0,8,27,1C,D2,25,57,FE,00,00,
46573114,00000117,false,Rx,0,8,66,0B,00,40,68,00,00,FF,
46573346,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
46574406,00000101,false,Rx,0,8,22,00,7F,E6,A1,06,40,00,
46574435,00000106,false,Rx,0,8,4D,80,9C,04,08,04,F4,39,
46574448,0000011E,false,Rx,0,8,D4,00,00,00,00,00,00,00,
46574461,0000030D,false,Rx,0,4,00,01,00,00,00,00,00,00,
46593175,000000A8,false,Rx,0,8,4A,A1,1E,58,82,64,5C,0D,
46593209,000000AD,false,Rx,0,8,F9,EC,BF,FF,8F,20,00,10,
46593225,0000032A,false,Rx,0,8,A2,0B,00,00,44,04,00,00,
46593239,00000086,false,Rx,0,8,79,03,82,00,00,00,00,00,
46593251,0000009F,false,Rx,0,8,84,33,50,00,03,0D,00,40,
46593265,0000011D,false,Rx,0,8,15,02,00,C8,00,00,00,00,
46593278,00000365,false,Rx,0,8,C1,C6,15,40,90,02,AC,7A,
46593302,00000117,false,Rx,0,8,75,0C,00,40,68,00,00,FF,
46595744,00000668,false,Rx,0,8,82,00,00,29,00,03,36,01,
46595760,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
46595774,00000101,false,Rx,0,8,03,01,7F,E6,A1,04,40,00,
46595798,00000106,false,Rx,0,8,29,81,9C,04,08,04,F4,39,
46611089,000000FD,false,Rx,0,8,FC,D1,1F,80,00,00,23,00,
46611121,00000104,false,Rx,0,8,F1,31,A6,00,E6,00,02,00,
46611139,1B000012,true,Rx,0,8,12,00,04,01,11,00,00,00,
46611151,00000116,false,Rx,0,8,5B,01,2D,1C,22,00,16,FF,
46611165,000000A7,false,Rx,0,8,0D,73,E0,81,FD,1D,A8,3E,
46611178,000000A8,false,Rx,0,8,49,A3,1E,58,82,64,5C,0D,
46611191,0000011D,false,Rx,0,8,71,03,00,C8,00,00,00,00,
46611204,00000086,false,Rx,0,8,0E,05,82,00,00,00,00,00,
220377,00000117,false,Rx,0,8,11,0D,00,40,68,00,00,FF,
220402,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
220416,00000101,false,Rx,0,8,1A,02,7F,E6,A1,05,40,00,
220429,00000106,false,Rx,0,8,85,82,9C,04,08,04,F4,39,
220442,0000011E,false,Rx,0,8,1C,02,00,00,00,00,00,00,
220455,000000A7,false,Rx,0,8,37,74,E0,81,FD,1D,A8,3E,
220468,000000A8,false,Rx,0,8,E5,A4,1E,58,82,64,5C,0D,
220481,0000009F,false,Rx,0,8,AF,36,50,00,03,0E,00,40,
227501,00000108,false,Rx,0,8,EF,1E,D2,25,57,FE,00,00,
227525,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,7F,
227539,00000382,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,7F,
227552,00000497,false,Rx,0,8,00,40,00,00,64,46,00,20,
227565,0000012E,false,Rx,0,8,82,EE,7F,00,FE,00,C0,FF,
227578,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
227591,000000FD,false,Rx,0,8,33,D2,1F,80,00,00,23,00,
227604,00000104,false,Rx,0,8,5D,32,A6,00,E6,00,02,00,
258640,00000117,false,Rx,0,8,D9,0F,00,40,68,00,00,FF,
258673,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
258687,00000101,false,Rx,0,8,DC,04,7F,E6,A1,09,40,00,
258700,00000106,false,Rx,0,8,F2,84,9C,04,08,04,F4,39,
258713,0000011E,false,Rx,0,8,6B,04,00,00,00,00,00,00,
258726,000000A7,false,Rx,0,8,B9,68,E0,81,FD,1D,A8,3E,
258739,000000A8,false,Rx,0,8,CF,A8,1E,58,82,64,60,0D,
258752,000003EC,false,Rx,0,8,C1,00,00,00,00,08,01,00,
274279,00000395,false,Rx,0,8,18,03,24,06,B3,43,50,1C,
274310,00000108,false,Rx,0,8,C9,10,D2,25,57,FE,00,00,
274333,00000117,false,Rx,0,8,9B,00,00,40,68,00,00,FF,
274346,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
275342,00000101,false,Rx,0,8,4C,05,7F,E6,A1,07,40,00,
275357,00000106,false,Rx,0,8,96,85,9C,04,08,04,F4,39,
275370,0000011E,false,Rx,0,8,0F,05,00,00,00,00,00,00,
275383,000001AB,false,Rx,0,8,6E,00,00,02,00,00,04,00,
301474,000000A7,false,Rx,0,8,34,6C,E0,81,FD,19,A8,3E,
301501,000000A8,false,Rx,0,8,31,AC,1E,58,82,64,60,0D,
301515,0000009F,false,Rx,0,8,FE,3E,50,00,03,0E,00,40,
301529,00000086,false,Rx,0,8,F3,0E,82,00,00,00,00,00,
301542,00000108,false,Rx,0,8,AD,11,D2,25,57,FE,00,00,
301555,00000120,false,Rx,0,8,5B,06,00,00,01,04,FF,01,
301568,00000121,false,Rx,0,8,49,06,00,00,38,55,7E,FE,
301581,00000380,false,Rx,0,8,4C,07,40,00,00,00,00,FF,
317957,00000117,false,Rx,0,8,53,02,00,40,68,00,00,FF,
317988,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
318002,00000101,false,Rx,0,8,C5,07,7F,E6,A1,08,40,00,
318015,00000106,false,Rx,0,8,5E,87,9C,04,08,04,F4,39,
318028,0000011E,false,Rx,0,8,C7,07,00,00,00,00,00,00,
318041,000000A7,false,Rx,0,8,C5,6E,E0,81,FD,1D,A8,3E,
318054,000000A8,false,Rx,0,8,90,AE,1E,58,82,64,60,0D,
318068,0000009F,false,Rx,0,8,D8,30,50,00,03,0E,00,40,
326382,000003E5,false,Rx,0,8,D1,1F,00,00,00,00,00,00,
326407,00000108,false,Rx,0,8,01,12,D2,25,57,FE,00,00,
326420,00000497,false,Rx,0,8,00,40,00,00,64,46,00,20,
326433,0000012E,false,Rx,0,8,F2,E3,7F,00,FE,00,C0,FF,
326447,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
326460,000000FD,false,Rx,0,8,62,D7,1F,80,00,00,23,00,
326473,00000104,false,Rx,0,8,86,37,A6,00,E6,00,02,00,
