Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
101262570,000000A7,false,Rx,0,8,D9,3A,E0,80,FD,0D,B8,3E,
101262583,00000108,false,Rx,0,8,8D,10,D0,22,57,FE,00,00,
101262596,000000A8,false,Rx,0,8,E7,BA,1E,58,81,64,58,0D,
101262609,0000012E,false,Rx,0,8,79,E9,7F,00,FE,00,C0,FF,
101262622,00000120,false,Rx,0,8,4B,0D,00,00,01,04,FF,01,
101262635,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
101272948,0000032A,false,Rx,0,8,D5,0D,00,00,44,04,00,00,
101272979,00000086,false,Rx,0,8,A1,0D,0E,00,00,00,00,00,
101273080,0000009F,false,Rx,0,8,72,3D,08,00,03,07,00,40,
101273093,0000011D,false,Rx,0,8,9F,0F,00,C8,00,00,00,00,
101273106,00000117,false,Rx,0,8,AE,09,00,40,68,00,00,FF,
101273119,000000A7,false,Rx,0,8,B7,3B,E0,80,FD,0D,B8,3E,
101273132,000000A8,false,Rx,0,8,2A,BB,1E,58,81,64,58,0D,
101273145,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
101280077,0000009F,false,Rx,0,8,DE,3E,08,00,03,07,00,40,
101280097,00000086,false,Rx,0,8,0D,0E,0E,00,00,00,00,00,
101280110,000000A7,false,Rx,0,8,08,3C,E0,80,FD,0D,B8,3E,
101280123,0000012E,false,Rx,0,8,25,EA,7F,00,FE,00,C0,FF,
101280136,000000A8,false,Rx,0,8,34,BC,1E,58,81,64,58,0D,
101280150,00000120,false,Rx,0,8,20,0E,00,00,01,04,FF,01,
101280163,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
101280176,000000FD,false,Rx,0,8,F6,DD,1F,80,00,00,20,00,
101282353,00000108,false,Rx,0,8,E9,11,D0,22,57,FE,00,00,
101297058,00000380,false,Rx,0,8,6A,09,40,00,00,00,00,FF,
101297091,00000117,false,Rx,0,8,02,0A,00,40,68,00,00,FF,
101297249,000000A7,false,Rx,0,8,F8,3D,E0,80,FD,0D,B8,3E,
101297262,000000A8,false,Rx,0,8,27,BD,1E,58,81,64,58,0D,
101297275,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
101297288,00000101,false,Rx,0,8,AA,0E,7D,02,A2,06,40,00,
101297301,00000106,false,Rx,0,8,5A,8E,AD,04,08,00,F5,39,
101297314,0000011E,false,Rx,0,8,F2,0E,00,00,00,00,00,00,
101304824,00000381,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,AF,
101304849,00000382,false,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,AF,
101304862,0000009F,false,Rx,0,8,F8,30,08,00,03,07,00,40,
101304876,00000086,false,Rx,0,8,2B,00,0E,00,00,00,00,00,
101305004,00000040,false,Rx,0,8,47,04,00,00,C0,00,00,00,
101305017,000000A7,false,Rx,0,8,73,3E,E0,80,FD,0D,B8,3E,
101305030,000000A8,false,Rx,0,8,AD,BE,1E,58,81,64,5C,0D,
101313640,0000012E,false,Rx,0,8,D1,EB,7F,00,FE,00,C0,FF,
101313654,00000120,false,Rx,0,8,F5,0F,00,00,01,04,FF,01,
101313667,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
101313802,000000FD,false,Rx,0,8,09,DE,1F,80,00,00,20,00,
101313815,00000121,false,Rx,0,8,61,0F,00,80,38,55,7E,FE,
101313828,00000104,false,Rx,0,8,B3,3E,A6,00,E6,00,02,00,
101313841,00000116,false,Rx,0,8,D2,0E,D2,4C,AE,C1,B1,FF,
101313854,000003EC,false,Rx,0,8,C1,00,00,00,00,08,01,00,
101323673,00000497,false,Rx,0,8,00,00,80,01,64,46,00,24,
101323688,0000032A,false,Rx,0,8,79,0E,00,00,44,04,00,00,
101323701,00000086,false,Rx,0,8,E3,02,0E,00,00,00,00,00,
101323714,0000009F,false,Rx,0,8,30,32,08,00,03,07,00,40,
101323727,000000A7,false,Rx,0,8,64,30,E0,80,FD,0D,B8,3E,
101323740,0000012E,false,Rx,0,8,72,EC,7F,00,FE,00,C0,FF,
101323753,000000A8,false,Rx,0,8,4A,B0,1E,58,81,64,5C,0D,
101323766,00000120,false,Rx,0,8,3F,00,00,00,01,04,FF,01,
101333908,0000011D,false,Rx,0,8,15,02,00,C8,00,00,00,00,
101334058,00000086,false,Rx,0,8,87,03,0E,00,00,00,00,00,
101334074,0000009F,false,Rx,0,8,54,33,08,00,03,07,00,40,
101334087,00000117,false,Rx,0,8,75,0C,00,40,68,00,00,FF,
101334100,000000A7,false,Rx,0,8,EC,31,E0,80,FD,0D,B8,3E,
201113,000000A8,false,Rx,0,8,30,B1,1E,58,81,64,5C,0D,
201126,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
201139,00000101,false,Rx,0,8,7C,00,7D,02,A2,05,40,00,
211624,0000009F,false,Rx,0,8,47,34,08,00,03,07,00,40,
211779,00000086,false,Rx,0,8,94,04,0E,00,00,00,00,00,
211793,000003C0,false,Rx,0,4,0A,0A,03,00,00,00,00,00,
211806,000000A7,false,Rx,0,8,98,32,E0,80,FD,0D,B8,3E,
211819,0000012E,false,Rx,0,8,58,ED,7F,00,FE,00,C0,FF,
211832,000000A8,false,Rx,0,8,9B,B2,1E,58,81,64,60,0D,
211845,0000011B,false,Rx,0,8,00,20,00,00,00,00,00,00,
211859,00000584,false,Rx,0,6,15,05,00,00,00,00,00,00,
221747,00000116,false,Rx,0,8,F4,00,D2,4C,AE,C1,B1,FF,
221764,00000391,false,Rx,0,8,0F,7F,24,48,00,28,00,62,
221870,000003BE,false,Rx,0,8,A7,30,E6,51,88,80,00,80,
221887,000003DB,false,Rx,0,8,50,00,01,00,06,20,01,72,
221900,00000395,false,Rx,0,8,18,0D,24,06,B5,40,50,1C,
221913,000003E5,false,Rx,0,8,F7,17,00,00,00,00,00,00,
228427,00000086,false,Rx,0,8,F0,05,0E,00,00,00,00,00,
228441,0000009F,false,Rx,0,8,23,35,08,00,03,07,00,40,
228454,0000011D,false,Rx,0,8,71,03,00,C8,00,00,00,00,
228552,00000040,false,Rx,0,8,23,05,00,00,C0,00,00,00,
228565,00000117,false,Rx,0,8,11,0D,00,40,68,00,00,FF,
228578,000000A7,false,Rx,0,8,19,33,E0,80,FD,0D,B8,3E,
228591,000000A8,false,Rx,0,8,74,B3,1E,58,81,64,60,0D,
237118,000002B7,false,Rx,0,8,44,05,00,00,00,00,00,00,
237286,17F00013,true,Rx,0,8,20,13,00,00,00,00,00,80,
237299,0000032A,false,Rx,0,8,1D,0F,00,00,44,04,00,00,
237312,00000086,false,Rx,0,8,38,07,0E,00,00,00,00,00,
242229,0000009F,false,Rx,0,8,EB,37,08,00,03,07,00,40,
242256,0000011D,false,Rx,0,8,62,04,00,C8,00,00,00,00,
242269,00000380,false,Rx,0,8,C6,0A,40,00,00,00,00,FF,
246480,00000117,false,Rx,0,8,BD,0E,00,40,68,00,00,FF,
246506,000000A7,false,Rx,0,8,D2,35,E0,80,FD,09,B8,3E,
246520,000000A8,false,Rx,0,8,B2,B5,1E,58,81,64,60,0D,
246659,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
246673,00000101,false,Rx,0,8,F1,02,7D,02,A2,07,40,00,
246686,000000B1,false,Rx,0,8,ED,29,00,00,00,00,00,00,
246699,00000106,false,Rx,0,8,B4,82,AD,04,08,00,F5,39,
246712,0000011E,false,Rx,0,8,1C,02,00,00,00,00,00,00,
257793,00000108,false,Rx,0,8,56,15,D0,22,57,FE,00,00,
257819,00000396,false,Rx,0,8,B0,02,00,11,00,00,00,00,
257956,0000030B,false,Rx,0,8,10,05,02,00,08,00,00,00,
257970,1B000012,true,Rx,0,8,12,00,04,01,11,00,00,00,
257983,0000011D,false,Rx,0,8,06,05,00,C8,00,00,00,00,
257996,00000086,false,Rx,0,8,1E,09,0E,00,00,00,00,00,
258010,0000009F,false,Rx,0,8,CD,39,08,00,03,07,00,40,
258023,00000117,false,Rx,0,8,D9,0F,00,40,68,00,00,FF,
268303,0000009F,false,Rx,0,8,61,3A,08,00,03,07,00,40,
269179,00000086,false,Rx,0,8,B2,0A,0E,00,00,00,00,00,
269194,00000040,false,Rx,0,8,8F,06,00,00,C0,00,00,00,
269208,000000A7,false,Rx,0,8,9C,38,A0,80,FD,09,B8,3E,
269221,000000A8,false,Rx,0,8,8D,B8,1E,58,81,64,64,0D,
269234,0000012E,false,Rx,0,8,AC,E0,7F,00,FE,00,C0,FF,
269247,00000120,false,Rx,0,8,B6,04,00,00,01,04,FF,01,
269260,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
269273,000000FD,false,Rx,0,8,54,D3,1F,80,00,00,20,00,
277509,0000011D,false,Rx,0,8,AA,06,00,C8,00,00,00,00,
277531,00000086,false,Rx,0,8,D6,0B,0E,00,00,00,00,00,
277643,0000009F,false,Rx,0,8,05,3B,08,00,03,07,00,40,
