Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
8813256,000000A8,false,Rx,0,8,95,CC,DE,58,87,64,60,11,
8815877,00000120,false,Rx,0,8,20,0E,00,00,01,04,FF,01,
8815890,00000121,false,Rx,0,8,3A,0E,00,80,35,6E,7E,FE,
8816027,0000009F,false,Rx,0,8,46,3E,17,00,03,1C,00,40,
8816041,00000086,false,Rx,0,8,0F,0E,27,00,00,00,00,00,
8816054,00000117,false,Rx,0,8,AE,09,00,40,68,00,00,FF,
8816067,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8816080,00000101,false,Rx,0,8,A6,0F,84,FB,A1,08,40,00,
8816126,00000106,false,Rx,0,8,2D,8F,65,00,08,00,96,10,
8825853,0000011D,false,Rx,0,8,DD,00,00,C8,00,00,00,00,
8825877,00000086,false,Rx,0,8,6B,0F,27,00,00,00,00,00,
8825891,0000009F,false,Rx,0,8,97,3F,17,00,03,1D,00,40,
8825905,17F00012,true,Rx,0,8,20,12,00,00,00,00,00,00,
8825918,0000012E,false,Rx,0,8,25,EA,7F,00,FE,00,C0,FF,
8825931,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8825945,000000FD,false,Rx,0,8,71,DF,1F,80,00,00,00,00,
8825958,00000104,false,Rx,0,8,4D,3F,A6,00,E6,00,00,31,
8836298,0000009F,false,Rx,0,8,D5,30,17,00,03,1D,00,40,
8837518,00000086,false,Rx,0,8,29,00,27,00,00,00,00,00,
8837535,00000117,false,Rx,0,8,02,0A,00,40,68,00,00,FF,
8837549,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8837562,00000101,false,Rx,0,8,A1,00,84,FB,A1,0A,40,00,
8837695,00000106,false,Rx,0,8,95,80,64,00,08,00,97,10,
8837709,0000011E,false,Rx,0,8,D4,00,00,00,00,00,00,00,
8837722,0000031B,false,Rx,0,8,FE,0C,00,00,00,00,00,00,
8837735,000000A7,false,Rx,0,8,C5,5F,60,81,FD,15,C8,3E,
8846805,00000041,false,Rx,0,8,F4,0D,00,00,00,00,00,00,
8846831,0000012E,false,Rx,0,8,D1,EB,7F,00,FE,00,C0,FF,
8846881,00000584,false,Rx,0,6,15,05,00,00,00,00,00,00,
8846894,000005F0,false,Rx,0,8,64,00,64,00,00,64,00,00,
8846907,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8846920,000000AD,false,Rx,0,8,42,EB,BF,FF,00,14,00,00,
8846933,000000FD,false,Rx,0,8,0B,D0,1F,80,00,00,00,00,
8846946,00000104,false,Rx,0,8,0F,30,A6,00,E6,00,00,31,
8857721,0000009F,false,Rx,0,8,ED,32,17,00,03,1E,00,40,
8857745,00000117,false,Rx,0,8,66,0B,00,40,68,00,00,FF,
8857760,1B000010,true,Rx,0,8,10,00,04,05,09,00,00,00,
8857773,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8857786,000003DB,false,Rx,0,8,50,90,00,00,04,20,01,6F,
8857800,00000101,false,Rx,0,8,C1,01,84,FB,A1,07,40,00,
8857813,00000106,false,Rx,0,8,5F,81,65,00,08,00,98,10,
8857826,0000011E,false,Rx,0,8,B0,01,00,00,00,00,00,00,
8869090,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8869117,000000FD,false,Rx,0,8,01,D1,1F,80,00,00,00,00,
8869274,00000104,false,Rx,0,8,6B,31,A6,00,E6,00,00,31,
8869288,00000116,false,Rx,0,8,0D,01,01,04,00,00,00,FF,
8869301,00000392,false,Rx,0,8,8A,26,00,00,00,00,00,04,
8869315,17F00013,true,Rx,0,8,20,13,00,00,00,00,00,80,
8875428,000000A7,false,Rx,0,8,F0,52,60,81,FD,15,C8,3E,
8875451,000000A8,false,Rx,0,8,45,C2,DE,98,87,64,5C,11,
8875631,0000011B,false,Rx,0,8,00,20,00,00,00,00,00,00,
8875644,00000120,false,Rx,0,8,CA,01,00,00,01,04,FF,01,
8875657,000002B7,false,Rx,0,8,44,05,00,00,00,00,00,00,
8875670,00000121,false,Rx,0,8,2E,01,00,80,35,6E,7E,FE,
8875697,00000391,false,Rx,0,8,1A,37,2D,7A,00,28,00,22,
8875710,000003BE,false,Rx,0,8,36,11,E6,01,CA,80,00,80,
8884140,000000A8,false,Rx,0,8,92,C3,DE,98,87,64,58,11,
8884154,00000108,false,Rx,0,8,27,14,D2,26,56,FE,00,00,
8884168,00000380,false,Rx,0,8,97,02,40,00,00,00,00,FF,
8884181,0000011D,false,Rx,0,8,71,03,00,C8,00,00,00,00,
8884194,00000086,false,Rx,0,8,F2,05,27,00,00,00,00,00,
8884207,0000009F,false,Rx,0,8,0E,35,17,00,03,1D,00,40,
8884220,000003E5,false,Rx,0,8,5A,18,00,00,00,00,00,00,
8884233,0000012E,false,Rx,0,8,58,ED,7F,00,FE,00,C0,FF,
8893813,000000A7,false,Rx,0,8,4B,54,60,81,FD,15,C8,3E,
8893826,000000A8,false,Rx,0,8,84,C4,BE,98,87,64,5C,11,
8893839,00000120,false,Rx,0,8,32,02,00,00,01,04,FF,01,
8893852,00000121,false,Rx,0,8,A1,02,00,80,35,6E,7E,FE,
8893866,000000B1,false,Rx,0,8,E8,23,00,00,00,00,00,00,
8893879,00000395,false,Rx,0,8,18,0D,40,06,00,43,4F,1C,
8893892,000003C8,false,Rx,0,8,00,00,54,24,00,12,00,49,
8893905,0000009F,false,Rx,0,8,17,36,17,00,03,1C,00,40,
8904606,0000032A,false,Rx,0,8,1D,0F,00,00,44,04,00,00,
8904630,00000086,false,Rx,0,8,3A,07,27,00,00,00,00,00,
8905109,0000009F,false,Rx,0,8,73,37,17,00,03,1C,00,40,
8905122,0000011D,false,Rx,0,8,62,04,00,C8,00,00,00,00,
8905136,0000012E,false,Rx,0,8,82,EE,7F,00,FE,00,C0,FF,
8905149,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8905162,000000FD,false,Rx,0,8,BB,D3,1F,80,00,00,00,00,
8905175,00000104,false,Rx,0,8,A3,33,A6,00,E6,00,00,31,
8913194,0000009F,false,Rx,0,8,31,38,17,00,03,1C,00,40,
8913310,00000086,false,Rx,0,8,78,08,27,00,00,00,00,00,
8915831,00000117,false,Rx,0,8,BD,0E,00,40,68,00,00,FF,
8915861,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8915875,00000101,false,Rx,0,8,5F,04,84,FB,A1,05,40,00,
8915888,00000106,false,Rx,0,8,8A,84,65,00,08,00,99,10,
8915901,0000011E,false,Rx,0,8,6B,04,00,00,00,00,00,00,
8915914,000000A7,false,Rx,0,8,01,57,A0,81,FD,15,C8,3E,
8915927,000000A8,false,Rx,0,8,B4,C7,BE,98,87,64,64,11,
8915940,00000641,false,Rx,0,8,FA,2E,2B,58,14,14,E4,52,
8926105,00000130,false,Rx,0,8,BC,8E,27,00,08,00,04,00,
8926131,0000011D,false,Rx,0,8,06,05,00,C8,00,00,00,00,
8926147,00000086,false,Rx,0,8,1C,09,27,00,00,00,00,00,
8926160,0000009F,false,Rx,0,8,55,39,17,00,03,1C,00,40,
8926173,0000012E,false,Rx,0,8,85,EF,7F,00,FE,00,C0,FF,
8926186,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8926199,000000FD,false,Rx,0,8,2D,D4,1F,80,00,00,00,00,
8926212,00000104,false,Rx,0,8,B0,34,A6,00,E6,00,00,31,
8933948,00000120,false,Rx,0,8,B6,04,00,00,01,04,FF,01,
8933978,00000121,false,Rx,0,8,EE,04,00,80,35,6E,7E,FE,
8933994,00000108,false,Rx,0,8,EF,16,D2,26,56,FE,00,00,
8934007,0000009F,false,Rx,0,8,F9,3A,17,00,03,1C,00,40,
8934020,00000086,false,Rx,0,8,B0,0A,27,00,00,00,00,00,
8934033,00000117,false,Rx,0,8,D9,0F,00,40,68,00,00,FF,
8934047,000006B4,false,Rx,0,8,01,5A,5A,5A,41,55,5A,48,
8934060,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
8944304,000000A7,false,Rx,0,8,B7,59,60,81,FD,15,C8,3E,
