Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2982353,00000086,false,Rx,0,8,3A,07,27,00,00,00,00,00,
2982366,0000009F,false,Rx,0,8,7C,37,17,00,01,1B,00,40,
2982379,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3001894,17330A10,true,Rx,0,8,32,93,FF,FF,FF,FF,EE,EE,
3002061,000003C8,false,Rx,0,8,00,00,54,24,00,12,00,49,
3002076,00000395,false,Rx,0,8,18,0F,40,06,FE,43,4F,0C,
3002090,0000009F,false,Rx,0,8,3E,38,17,00,01,1B,00,40,
3002103,00000086,false,Rx,0,8,78,08,27,00,00,00,00,00,
3002116,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3002129,00000101,false,Rx,0,8,5F,04,84,FB,A1,05,40,00,
3002142,00000106,false,Rx,0,8,C7,84,65,00,00,00,E5,10,
3012133,0000011D,false,Rx,0,8,BF,05,00,00,00,00,00,00,
3012171,000000FD,false,Rx,0,8,2D,D4,1F,80,00,00,00,00,
3012187,00000104,false,Rx,0,8,B0,34,A6,00,E6,00,00,31,
3012200,00000116,false,Rx,0,8,D6,04,01,04,00,00,00,FF,
3012214,00000108,false,Rx,0,8,AD,19,D2,26,56,FE,00,00,
3012226,00000126,false,Rx,0,8,1D,3B,00,00,03,FE,07,00,
3012240,0000012E,false,Rx,0,8,85,EF,7F,00,FE,00,C0,FF,
3012253,00000396,false,Rx,0,8,3A,0F,00,11,00,00,00,00,
3019862,00000121,false,Rx,0,8,75,04,00,00,10,66,7E,FE,
3019886,17F00072,true,Rx,0,8,00,00,00,00,00,00,00,00,
3019900,0000009F,false,Rx,0,8,43,3A,17,00,01,1A,00,40,
3019913,00000086,false,Rx,0,8,B0,0A,27,00,00,00,00,00,
3019926,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3019939,00000101,false,Rx,0,8,3B,05,84,FB,A1,05,40,00,
3019952,00000106,false,Rx,0,8,A3,85,65,00,00,00,E5,10,
3019965,0000011E,false,Rx,0,8,0F,05,00,00,00,00,00,00,
3030493,0000011D,false,Rx,0,8,13,06,00,00,00,00,00,00,
3030611,00000086,false,Rx,0,8,D4,0B,27,00,00,00,00,00,
3030625,0000009F,false,Rx,0,8,27,3B,17,00,01,1A,00,40,
3030638,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3030651,000000FD,false,Rx,0,8,B7,D5,1F,80,00,00,00,00,
3030664,00000104,false,Rx,0,8,D4,35,A6,00,E6,00,00,31,
3030677,00000116,false,Rx,0,8,B2,05,01,04,00,00,00,FF,
3030690,0000030D,false,Rx,0,4,04,00,00,00,00,00,00,00,
3040120,0000009F,false,Rx,0,8,34,3C,17,00,01,1A,00,40,
3040147,00000086,false,Rx,0,8,C7,0C,27,00,00,00,00,00,
3040161,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
3040174,00000101,false,Rx,0,8,58,06,84,FB,A1,03,40,00,
3040187,00000106,false,Rx,0,8,0F,86,65,00,00,00,E5,10,
3040200,0000011E,false,Rx,0,8,A3,06,00,00,00,00,00,00,
