Time,Accel Lat (m/s2),Accel Long (m/s2),Airmass (mg/stk),Airmass SP (mg/stk),aMax State (),Ambient Press (kPa),Ambient Temp (°F),Battery Volts (V),Boost (psi),Brake Press (bar),Calc HP (hp),Calc TQ (Nm),Cat Temp (°F),Comb Mode (),Coolant Temp (°F),CPU Load (%),Cruise (),Cyl Shutoff Pat (),DV Position (%),Engine Speed (rpm),EOI Actual (°),EOI Limit (°),Eth Content (%),Exh Flow Fac (),Exhaust Cam (°),Exhaust Cam SP (°),FP DI (bar),FP DI SP (bar),FP MPI (kPa),FP MPI SP (kPa),Fuel Flow HPFP (mg/stk),Fuel Flow LPFP (g/min),Fuel Flow SP (mg/stk),Fuel Level (%),Fuel Split MPI (),Gear (),HPFP Eff Vol (%),IAT (°F),Ign Table Value (°),Ign Timing Avg (°),Inj Duty DI (%),Inj Duty MPI (%),Inj PW DI (ms),Inj PW MPI (ms),Int Flow Fac (),Intake Cam (°),Intake Cam SP (°),Intervention EDS (),Intervention ESP (),Intervention TCS (),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),Knock NL 1 (V),Knock NL 2 (V),Knock NL 3 (V),Knock NL 4 (V),Knock RNG 1 (V),Knock RNG 2 (V),Knock RNG 3 (V),Knock RNG 4 (V),Knock THD 1 (V),Knock THD 2 (V),Knock THD 3 (V),Knock THD 4 (V),Lambda (λ),Lambda SP (λ),LPFP DC (%),LTFT (%),MAP (kPa),MAP SP (kPa),Misfire Cyl 1 (),Misfire Cyl 2 (),Misfire Cyl 3 (),Misfire Cyl 4 (),Misfire Sum (),Oil Temp (°F),Pedal Pos (%),Port Flap Pos (),Press Ratio (),Press Ratio SP (),PUT (kPa),PUT SP (kPa),SCC Efficiency SP (),SOI Actual (°),SOI Limit (°),Steering Angle (°),STFT (%),TCS Switch Off (),Torque (Nm),Torque Lim (),Torque Max (Nm),Torque Max TCU (),Torque Req (Nm),TPS (°),Trans Temp (°F),Turbine Temp (°F),Turbo Speed (krpm),Valve Lift Pos (),Vehicle Speed (mph),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (mph),Wheel Speed FR (mph),Wheel Speed RL (mph),Wheel Speed RR (mph),(SP) FF AFU Ratio (),(SP) FF IAT Add (),(SP) FF IAT Weight (),(SP) FF Lambda Add (),(SP) FF Lambda Weight (),(SP) FF MPI Add (),(SP) FF MPI Weight (),(SP) FF PUT Add (),(SP) FF PUT Weight (),(SP) FF Spark Add (),(SP) FF Spark Weight (),(SP) FF TQ Add (),(SP) FF TQ Weight (),(SP) LC Active (),(SP) LC Cut Pattern (rpm),(SP) LC Cut Position (rpm),(SP) LC Cut Type (rpm),(SP) LC RPM Limit Soft (rpm),(SP) LC RPM Limit Med (rpm),(SP) LC RPM Limit Hard (rpm),(SP) LC RPM Limit Off (rpm),(SP) MS Lambda Add (),(SP) MS Pops Enabled (),(SP) MS PUT Max (),(SP) MS RPM Set (),(SP) MS Slot (),(SP) MS Spark Add (),(SP) MS Speed Set (),(SP) MS TC Disabled (),(SP) NLS Active (),(SP) NLS Counter (),(SP) NLS Last Clutch (),(SP) NLS Last Clutch 2 (),(SP) RAL Active (),(SP) RAL Counter (),(SP) RAL Filtered N (),(SP) RAL PUT Adder (),(SP) RAL Ramp In (),(SP) RAL Ramp Out (),(SP) RAL RPM (rpm),(SP) TC Active (),(SP) TC Fastest Wheel (km/h),(SP) TC Slowest Wheel (km/h),(SP) TC Wheel Slip (km/h),(SP) TC PID (),(SP) TC P (),(SP) TC I (),(SP) TC D (),(SP) TC Ignition Pull (km/h),(SP) TC Slip Ramp (km/h),(SP) TC Slip Target (km/h),(SP) TC WG Pull (%),state_vcv (),cam_fuel_pump (°),ang_ref_vcv (°),ang_cur_on_vcv (°),ang_cur_off_vcv (°),state_poil_swi_mvb (-),lv_pump_oil_el_sp (-),Clutch 1 Current (mA),Clutch 2 Current (mA),Clutch 1 Press (bar),Clutch 2 Press (bar),Clutch 1 Torque (nm),Clutch 2 Torque (nm),Input Shaft (rpm),Line Current (mA),Axle Speed Delta (kph),Clutch Temp (C),Deg Blockage (%),Pump Current (A),Pump PWM (%),Pump Voltage (V),SimosTools [R1.81:2025_12_21:Aaron-ECU-R48.bin]
545.306,-0.1,0.46875,118.81765,123.09928,0.0,101.72322,49.550003,14.550781,-10.542181,0.0,0.0,0.0,773.4425,0.0,161.6,50.878906,0.0,0.0,0.0,896.0,285.0,23.625,9.803922,0.2163086,-19.992188,-24.0,60.257824,60.0031,502.2812,499.89316,0.0,15.974045,8.901808,76.86275,0.0,0.0,14.361572,67.1,18.0,3.75,1.3253123,0.0,0.82,0.0,0.0,15.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513916,0.48789978,0.43533325,0.69847107,0.6640625,0.41259766,0.39794922,0.61157227,1.3085938,1.2890625,1.1328125,1.6796875,1.0205078,1.0,24.681091,2.34375,29.03757,29.850782,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.9978806,1.0,101.50763,101.72322,1.0,289.875,356.25,0.0875,0.0,0.0,15.125,0.0,344.15625,1023.96875,6.59375,3.2677774,73.399994,689.1238,20.355225,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.25,769.0078,3.0,0.0,0.3,0.1,0.12,0.14,-600.0,-600.0,0.0,798.4,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.344,-0.1,0.46875,119.5067,123.014496,0.0,101.72322,49.550003,14.4921875,-10.52418,0.0,0.0,0.0,773.4425,0.0,161.6,50.878906,0.0,0.0,0.0,896.0,285.0,23.25,9.803922,0.2163086,-19.945312,-24.0,60.300278,60.0031,502.81186,499.89316,0.0,15.974045,8.923002,76.86275,0.0,0.0,14.338684,67.1,18.0,3.0,1.3238198,0.0,0.82,0.0,0.0,15.625,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513916,0.48789978,0.43373108,0.69847107,0.6640625,0.41259766,0.39794922,0.6555176,1.3085938,1.2890625,1.1328125,1.6796875,1.0205078,1.0,24.674988,2.34375,29.161684,29.835495,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.9978806,1.0,101.50763,101.72322,1.0,289.875,356.25,0.0875,0.0,0.0,15.15625,0.0,344.125,1023.96875,6.59375,3.2677774,73.399994,688.8988,20.355225,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,35.25,769.0078,3.0,0.0,0.3,0.2,0.14,0.13,-600.0,-600.0,0.0,798.3,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.379,-0.1,0.46875,119.83064,122.97211,0.0,101.71493,49.550003,14.5703125,-10.514513,0.0,0.0,0.0,773.4425,0.0,161.6,50.878906,0.0,0.0,0.0,897.0,285.0,22.875,9.803922,0.2163086,-19.9375,-24.0,60.225983,60.0031,502.2812,499.89316,0.0,15.974045,8.923002,76.86275,0.0,0.0,14.3966675,67.1,18.0,2.625,1.3238065,0.0,0.82,0.0,0.0,15.53125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513916,0.48789978,0.43373108,0.69664,0.5432129,0.41259766,0.39794922,0.6555176,1.3085938,1.2890625,1.1328125,1.6796875,1.0195312,1.0,24.728394,2.34375,29.220036,29.760748,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99796194,1.0,101.50763,101.71493,1.0,289.875,356.25,0.0875,0.0,0.0,15.0625,0.0,344.125,1023.96875,6.59375,2.8009522,73.399994,688.73004,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.625,769.0078,3.0,0.0,0.2,0.2,0.09,0.12,-600.0,-600.0,0.0,798.2,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.411,-0.1,0.46875,119.73567,123.014496,0.0,101.71493,49.550003,14.5703125,-10.516994,0.0,0.0,0.0,773.4425,0.0,161.6,50.878906,0.0,0.0,0.0,898.0,285.0,22.5,9.803922,0.2163086,-19.929688,-24.0,60.19414,60.0031,501.21985,499.89316,0.0,15.974045,8.923002,76.86275,0.0,0.0,14.41803,67.1,18.0,2.625,1.3173357,0.0,0.816,0.0,0.0,15.4921875,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150604,0.48789978,0.43373108,0.69664,0.5432129,0.5175781,0.39794922,0.6555176,1.3085938,1.2890625,1.1328125,1.6796875,1.0185547,1.0,24.705505,2.34375,29.20293,29.793056,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99796194,1.0,101.50763,101.71493,1.0,289.875,356.25,0.0875,0.0,0.0,15.0625,0.0,344.125,1023.96875,6.5,2.8009522,73.399994,688.78625,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,35.625,769.0078,3.0,0.0,0.2,0.2,0.09,0.12,-600.0,-600.0,0.0,798.2,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.438,-0.1,0.46875,119.66053,123.05689,0.0,101.71493,49.550003,14.550781,-10.518958,0.0,0.0,0.0,773.33,0.0,161.6,50.878906,0.0,0.0,0.0,897.0,285.0,22.5,9.803922,0.2163086,-19.921875,-24.0,60.27905,60.0031,500.68918,499.89316,0.0,15.974045,8.901808,76.86275,0.0,0.0,14.338684,67.1,18.0,2.625,1.3158687,0.0,0.816,0.0,0.0,15.421875,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150604,0.48912048,0.43373108,0.69664,0.5432129,0.5175781,0.38452148,0.6555176,1.3085938,1.2890625,1.1328125,1.6796875,1.0185547,1.0,24.723816,2.34375,29.189392,29.776007,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99796194,1.0,101.50763,101.71493,1.0,289.875,356.25,0.0875,0.0,0.0,15.03125,0.0,344.125,1023.96875,6.5,2.8009522,73.399994,688.8425,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.25,769.0078,3.0,0.0,0.3,0.3,0.04,0.11,-600.0,-600.0,0.0,798.3,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.475,-0.1,0.46875,119.62734,123.18406,0.0,101.706635,49.550003,14.550781,-10.518621,0.0,0.0,0.0,773.33,0.0,161.6,50.878906,0.0,0.0,0.0,897.0,285.0,22.5,9.803922,0.2163086,-19.882812,-24.0,60.172916,60.0031,500.9545,499.89316,0.0,15.974045,8.859418,76.86275,0.0,0.0,14.407349,67.1,18.0,2.625,1.3158687,0.0,0.816,0.0,0.0,15.0234375,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150604,0.48912048,0.43159485,0.69664,0.5432129,0.5175781,0.38452148,0.72021484,1.3085938,1.2890625,1.1328125,1.6796875,1.0195312,1.0,24.763489,2.34375,29.183416,29.798893,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,356.25,0.0875,0.0,0.0,15.0,0.0,344.15625,1023.96875,6.59375,2.8009522,73.399994,688.8425,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,35.625,769.0078,3.0,0.0,0.3,0.3,0.04,0.11,-600.0,-600.0,0.0,798.3,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.509,-0.1,0.46875,119.53661,122.42106,0.0,101.706635,49.550003,14.550781,-10.520993,0.0,0.0,0.0,773.33,0.0,161.6,50.878906,0.0,0.0,0.0,897.0,285.0,22.5,9.803922,0.2163086,-19.875,-24.0,60.236595,60.0031,500.1585,499.89316,0.0,15.974045,8.901808,76.86275,0.0,0.0,14.373779,67.1,18.0,2.25,1.3173488,0.0,0.816,0.0,0.0,14.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150604,0.48912048,0.43159485,0.69755554,0.42114258,0.5175781,0.38452148,0.72021484,1.3085938,1.2890625,1.1328125,1.6796875,1.0195312,1.0,24.752808,2.34375,29.167072,29.66157,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.0875,0.0,0.0,14.78125,0.0,344.125,1023.96875,6.375,2.8009522,73.399994,688.955,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.25,769.0078,3.0,0.0,0.3,0.2,0.09,0.07,-600.0,-600.0,0.0,798.2,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.535,-0.1,0.46875,119.44138,122.33628,0.0,101.706635,49.550003,14.550781,-10.52348,0.0,0.0,0.0,773.33,0.0,161.6,50.878906,0.0,0.0,0.0,899.0,285.0,22.5,9.803922,0.2163086,-19.875,-24.0,60.08801,60.0031,499.62784,499.89316,0.0,15.974045,8.880613,76.86275,0.0,0.0,14.486694,67.1,18.0,2.25,1.3267583,0.0,0.82,0.0,0.0,14.3828125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51101685,0.48912048,0.43159485,0.69755554,0.42114258,0.48583984,0.38452148,0.72021484,1.2890625,1.2890625,1.1328125,1.6796875,1.0185547,1.0,24.763489,2.34375,29.14992,29.695404,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.0875,0.0,0.0,14.75,0.0,344.125,1023.96875,6.375,2.8009522,73.399994,689.1238,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.625,769.0078,3.0,0.0,0.3,0.2,0.09,0.07,-600.0,-600.0,0.0,798.2,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.573,-0.1,0.46875,119.49391,122.54821,0.0,101.706635,49.550003,14.550781,-10.522108,0.0,0.0,0.0,773.33,0.0,161.6,51.07422,0.0,0.0,0.0,897.0,285.0,22.125,9.803922,0.2163086,-19.875,-24.0,60.06678,60.0031,500.1585,499.89316,0.0,15.974045,8.859418,76.86275,0.0,0.0,14.486694,67.1,18.0,2.625,1.322319,0.0,0.82,0.0,0.0,14.4609375,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51101685,0.4890442,0.43159485,0.69755554,0.42114258,0.48583984,0.4345703,0.72021484,1.2890625,1.2890625,1.1328125,1.6796875,1.0175781,1.0,24.804688,2.34375,29.15938,29.684458,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.0875,0.0,0.0,14.9375,0.0,344.15625,1023.96875,6.375,2.8009522,73.399994,689.18005,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.625,769.0078,3.0,0.0,0.3,0.1,0.12,0.12,-600.0,-600.0,0.0,798.3,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.607,-0.1,0.46875,119.49262,122.50582,0.0,101.706635,49.550003,14.5703125,-10.522141,0.0,0.0,0.0,773.33,0.0,161.6,51.07422,0.0,0.0,0.0,898.0,285.0,22.5,9.803922,0.2163086,-19.835938,-24.0,60.24721,60.0031,499.3625,499.89316,0.0,15.974045,8.859418,76.86275,0.0,0.0,14.338684,67.1,18.0,2.25,1.3252823,0.0,0.82,0.0,0.0,14.578125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51101685,0.4890442,0.43174744,0.69755554,0.42114258,0.48583984,0.4345703,0.6750488,1.2890625,1.2890625,1.1328125,1.6796875,1.0185547,1.0,24.7818,2.34375,29.159151,29.701406,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.0875,0.0,0.0,14.71875,0.0,344.15625,1023.96875,6.375,2.8009522,73.399994,689.29254,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,35.25,769.0078,3.0,0.0,0.3,0.1,0.12,0.12,-600.0,-600.0,0.0,798.3,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.637,-0.1,0.5,119.34819,122.46343,0.0,101.706635,49.550003,14.550781,-10.525915,0.0,0.0,0.0,773.33,0.0,161.6,51.07422,0.0,0.0,0.0,898.0,285.0,22.125,9.803922,0.2163086,-19.84375,-24.0,60.109234,60.0031,499.3625,499.89316,0.0,15.974045,8.859418,76.86275,0.0,0.0,14.453125,67.1,18.0,2.25,1.3237932,0.0,0.82,0.0,0.0,14.6171875,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51101685,0.4890442,0.43174744,0.69664,0.5065918,0.48583984,0.4345703,0.6750488,1.2890625,1.2890625,1.1328125,1.6796875,1.0175781,1.0,24.795532,2.34375,29.133133,29.693768,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99804336,1.0,101.50763,101.706635,1.0,289.875,355.875,0.21875,0.0,0.0,14.6875,0.0,344.15625,1023.96875,6.375,2.8009522,73.399994,689.4613,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,35.625,769.0078,3.0,0.0,0.2,0.2,0.08,0.15,-600.0,-600.0,0.0,798.2,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.675,-0.1,0.5,119.17355,122.42106,0.0,101.71493,49.550003,14.5703125,-10.53168,0.0,0.0,0.0,773.33,0.0,161.6,51.07422,0.0,0.0,0.0,897.0,285.375,22.5,9.803922,0.2163086,-19.851562,-24.0,60.162304,60.0031,500.1585,499.89316,0.0,15.974045,8.880613,76.86275,0.0,0.0,14.430237,67.1,18.0,2.625,1.3173488,0.0,0.816,0.0,0.0,14.6953125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51086426,0.4890442,0.43174744,0.69664,0.5065918,0.5493164,0.4345703,0.6750488,1.2890625,1.2890625,1.1328125,1.6796875,1.0175781,1.0,24.810791,2.34375,29.101675,29.66157,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99796194,1.0,101.50763,101.71493,1.0,289.875,355.875,0.0875,0.0,0.0,14.875,0.0,344.125,1023.96875,6.375,2.8009522,73.399994,689.6863,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,35.625,769.0078,3.0,0.0,0.2,0.2,0.12,0.15,-600.0,-600.0,0.0,798.2,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.706,-0.1,0.46875,119.1597,123.05689,0.0,101.71493,49.550003,14.5703125,-10.5320425,0.0,0.0,0.0,773.33,0.0,161.6,51.07422,0.0,0.0,0.0,895.0,285.375,22.875,9.803922,0.2163086,-19.859375,-24.0,60.27905,60.0031,499.62784,499.89316,0.0,15.974045,8.859418,76.86275,0.0,0.0,14.350891,67.1,18.0,3.375,1.3158919,0.0,0.816,0.0,0.0,15.1796875,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51086426,0.4914093,0.43174744,0.69664,0.5065918,0.5493164,0.49194336,0.6750488,1.2890625,1.2890625,1.1328125,1.6796875,1.0166016,1.0,24.7818,2.34375,29.09918,29.81837,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99796194,1.0,101.50763,101.71493,1.0,289.875,355.875,0.0875,0.0,0.0,15.25,0.0,344.125,1023.96875,6.5,2.8009522,73.399994,689.85504,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.125,162.0,34.875,769.0078,3.0,0.0,0.2,0.2,0.12,0.15,-600.0,-600.0,0.0,798.2,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
545.736,-0.1,0.46875,119.173515,123.05689,0.0,101.71493,49.550003,14.550781,-10.531681,0.0,0.0,0.0,773.33,0.0,161.6,51.07422,0.0,0.0,0.0,895.0,285.375,23.25,9.803922,0.2163086,-19.820312,-24.0,60.130463,60.0031,499.3625,499.89316,0.0,15.974045,8.838223,76.86275,0.0,0.0,14.463806,67.1,18.0,3.375,1.3173755,0.0,0.816,0.0,0.0,15.78125,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51086426,0.4914093,0.43411255,0.69664,0.5065918,0.5493164,0.49194336,0.75683594,1.2890625,1.2890625,1.1328125,1.6796875,1.0166016,1.0,24.7818,2.34375,29.101667,29.81837,0.0,0.0,0.0,0.0,0.0,98.59999,0.0,1.0,0.99796194,1.0,101.50763,101.71493,1.0,289.875,355.875,0.0875,0.0,0.0,15.25,0.0,344.125,1023.96875,6.5,2.8009522,73.399994,690.0238,20.349121,1.0,0.0,0.0,0.064086914,99.998474,99.998474,3.6914062,0.0,0.0,0.0,0.0,0.1171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0039,8160.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,162.375,35.25,769.0078,3.0,0.0,0.2,0.1,0.11,0.11,-600.0,-600.0,0.0,798.2,0.0,14.900009,0.3555352,0.039,0.0,0.0,0
