Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
928855,00000118,false,Rx,1,4,00,4D,4C,00,00,00,00,00,
938566,00000118,false,Rx,1,4,00,4E,4C,00,00,00,00,00,
948844,00000118,false,Rx,1,4,00,4F,4C,00,00,00,00,00,
955077,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
955186,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
955293,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
955392,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
955505,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
955611,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
955708,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
958636,00000118,false,Rx,1,4,00,40,4C,00,00,00,00,00,
968829,00000118,false,Rx,1,4,00,41,4C,00,00,00,00,00,
978563,00000118,false,Rx,1,4,00,42,4C,00,00,00,00,00,
988793,00000118,false,Rx,1,4,00,43,4C,00,00,00,00,00,
998572,00000118,false,Rx,1,4,00,44,4C,00,00,00,00,00,
1008774,00000118,false,Rx,1,4,00,45,4C,00,00,00,00,00,
1018577,00000118,false,Rx,1,4,00,46,4C,00,00,00,00,00,
1028781,00000118,false,Rx,1,4,00,47,4C,00,00,00,00,00,
1038570,00000118,false,Rx,1,4,00,48,4C,00,00,00,00,00,
1048764,00000118,false,Rx,1,4,00,49,4C,00,00,00,00,00,
1049059,17F0000F,true,Rx,1,8,00,0F,00,00,00,00,00,80,
1055076,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1055185,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
1055291,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
1055395,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
1055504,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1055610,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
1055706,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
1058894,00000118,false,Rx,1,4,00,4A,4C,00,00,00,00,00,
1069132,00000118,false,Rx,1,4,00,4B,4C,00,00,00,00,00,
1079051,00000118,false,Rx,1,4,00,4C,4C,00,00,00,00,00,
1089095,00000118,false,Rx,1,4,00,4D,4C,00,00,00,00,00,
1099031,00000118,false,Rx,1,4,00,4E,4C,00,00,00,00,00,
1109479,00000118,false,Rx,1,4,00,4F,4C,00,00,00,00,00,
1119292,00000118,false,Rx,1,4,00,40,4C,00,00,00,00,00,
1129466,00000118,false,Rx,1,4,00,41,4C,00,00,00,00,00,
1139284,00000118,false,Rx,1,4,00,42,4C,00,00,00,00,00,
1149451,00000118,false,Rx,1,4,00,43,4C,00,00,00,00,00,
1155075,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1155183,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
1155290,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
1155389,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
1155502,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1155603,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
1155705,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
1159070,00000700,false,Rx,0,8,02,3E,80,55,55,55,55,55,
1159636,00000118,false,Rx,1,4,00,44,4C,00,00,00,00,00,
1169838,00000118,false,Rx,1,4,00,45,4C,00,00,00,00,00,
1179620,00000118,false,Rx,1,4,00,46,4C,00,00,00,00,00,
1189783,00000118,false,Rx,1,4,00,47,4C,00,00,00,00,00,
1199629,00000118,false,Rx,1,4,00,48,4C,00,00,00,00,00,
1209785,00000118,false,Rx,1,4,00,49,4C,00,00,00,00,00,
1226355,00000118,false,Rx,1,4,00,4A,4C,00,00,00,00,00,
1229963,00000118,false,Rx,1,4,00,4B,4C,00,00,00,00,00,
1239599,00000118,false,Rx,1,4,00,4C,4C,00,00,00,00,00,
1249870,00000118,false,Rx,1,4,00,4D,4C,00,00,00,00,00,
1255089,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1255198,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
1255305,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
1255409,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
1255516,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1255623,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
