Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4296012898,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4296023067,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4296032899,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4296043066,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4296052896,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4296063067,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4296072900,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4296083067,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4296092900,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4296103076,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4296112899,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4296123071,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4296132902,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4296143071,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4296152900,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4296163070,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4296172904,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4296183073,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4296192905,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4296203073,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4296212930,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4296223081,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4296232905,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4296243074,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4296252906,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4296263077,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4296272906,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4296283077,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4296292909,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4296303086,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4296312907,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4296323077,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4296332909,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4296343079,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4296352912,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4296363077,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4296372911,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4296383080,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4296392913,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4296403089,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4296412913,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4296423084,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4296432912,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4296443083,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4296452914,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4296463083,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4296472914,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4296483083,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4296492921,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4296503506,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4296512925,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4296523097,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4296532914,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4296543087,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4296552918,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4296563085,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4296572919,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4296583093,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4296592917,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4296603089,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4296612927,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4296623090,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4296632920,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4296643089,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4296652921,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4296663092,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4296672925,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4296683090,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4296692921,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4296703092,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4296712932,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4296723095,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4296732925,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4296743096,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4296752923,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4296763095,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4296772927,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4296783096,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4296792924,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4296803094,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4296812933,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4296823097,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4296832932,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4296843097,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4296852927,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4296863100,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4296872930,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4296883098,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4296892932,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4296903102,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4296912932,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4296923106,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4296932933,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4296943102,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4296952932,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4296963102,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4296972934,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4296983103,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4296992941,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4297003103,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4297012935,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4297023116,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
4297032937,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,63,
4297043104,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,73,
4297052937,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,83,
4297063109,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,93,
4297072936,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,A3,
4297083107,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,B3,
4297092939,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,C3,
4297103109,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,D3,
4297112939,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,E3,
4297123111,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,F3,
4297132941,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,03,
4297143109,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,13,
4297152944,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,23,
4297163109,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,33,
4297172939,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,43,
4297183110,000002C0,false,Rx,1,8,18,80,00,00,54,C0,FE,53,
